unified_id,original_id,product_name,sentiment,opinion,score,date,source_file
303,103,Razer BlackWidow V4,negative,Not satisfied.,1.0,"May 16, 2025",opinions_SZ.csv
304,104,Sony WH-1000XM5 Headphones,negative,Bad value.,2.0,"September 05, 2025",opinions_SZ.csv
305,105,Instant Pot Duo,positive,Exceeded expectations.,5.0,"June 10, 2025",opinions_SZ.csv
306,106,Kindle Paperwhite,negative,Not satisfied.,2.0,"October 01, 2025",opinions_SZ.csv
307,107,Google Pixel 8,positive,Very satisfied.,5.0,"May 12, 2025",opinions_SZ.csv
308,108,Instant Pot Duo,negative,Did not meet expectations.,1.0,"February 04, 2025",opinions_SZ.csv
309,109,Dyson V15 Vacuum,negative,Very disappointing.,1.0,"September 14, 2025",opinions_SZ.csv
310,110,Apple iPhone 15,positive,Highly recommend.,4.0,"October 04, 2025",opinions_SZ.csv
311,111,JBL Flip 6 Speaker,positive,Very satisfied.,5.0,"August 17, 2025",opinions_SZ.csv
312,112,Bose SoundLink Flex,negative,Very disappointing.,2.0,"August 02, 2025",opinions_SZ.csv
313,113,KitchenAid Stand Mixer,positive,Superb experience.,4.0,"March 01, 2025",opinions_SZ.csv
314,114,Samsung Galaxy S23,positive,Great quality!,4.0,"November 30, 2024",opinions_SZ.csv
315,115,Kindle Paperwhite,negative,I regret buying this.,1.0,"July 30, 2025",opinions_SZ.csv
316,116,Nintendo Switch OLED,positive,Fantastic value.,4.0,"March 20, 2025",opinions_SZ.csv
317,117,Dyson V15 Vacuum,negative,Bad value.,1.0,"March 13, 2025",opinions_SZ.csv
318,118,Instant Pot Duo,positive,Great quality!,5.0,"December 30, 2024",opinions_SZ.csv
319,119,Oculus Quest 3,positive,Very satisfied.,4.0,"May 05, 2025",opinions_SZ.csv
320,120,Sony WH-1000XM5 Headphones,positive,Fantastic value.,5.0,"December 19, 2024",opinions_SZ.csv
321,121,Instant Pot Duo,positive,Superb experience.,5.0,"January 27, 2025",opinions_SZ.csv
322,122,Microsoft Surface Pro 9,negative,Did not meet expectations.,1.0,"July 11, 2025",opinions_SZ.csv
323,123,Bose SoundLink Flex,negative,Not worth the price.,2.0,"May 18, 2025",opinions_SZ.csv
324,124,KitchenAid Stand Mixer,positive,Fantastic value.,4.0,"September 08, 2025",opinions_SZ.csv
325,125,Asus ROG Strix Laptop,negative,Would not recommend.,1.0,"April 21, 2025",opinions_SZ.csv
326,126,Nintendo Switch OLED,positive,I love it!,5.0,"December 05, 2024",opinions_SZ.csv
327,127,Sony WH-1000XM5 Headphones,positive,Superb experience.,5.0,"June 04, 2025",opinions_SZ.csv
328,128,Fitbit Charge 6,positive,I love it!,4.0,"March 27, 2025",opinions_SZ.csv
329,129,Dell XPS 13 Laptop,positive,Exceeded expectations.,5.0,"July 12, 2025",opinions_SZ.csv
330,130,Asus ROG Strix Laptop,positive,Highly recommend.,5.0,"August 20, 2025",opinions_SZ.csv
331,131,Sony WH-1000XM5 Headphones,negative,Not satisfied.,1.0,"May 04, 2025",opinions_SZ.csv
332,132,JBL Flip 6 Speaker,negative,Stopped working.,2.0,"December 09, 2024",opinions_SZ.csv
333,133,Samsung Galaxy S23,negative,Not satisfied.,1.0,"June 05, 2025",opinions_SZ.csv
334,134,Google Pixel 8,positive,Very satisfied.,4.0,"June 02, 2025",opinions_SZ.csv
335,135,Apple iPhone 15,positive,Would buy again.,4.0,"February 04, 2025",opinions_SZ.csv
336,136,Sony WH-1000XM5 Headphones,negative,Very disappointing.,2.0,"January 07, 2025",opinions_SZ.csv
337,137,Nintendo Switch OLED,negative,Poor quality.,2.0,"August 23, 2025",opinions_SZ.csv
338,138,JBL Flip 6 Speaker,positive,Very satisfied.,4.0,"December 15, 2024",opinions_SZ.csv
339,139,Logitech MX Master 3S Mouse,positive,Excellent product.,5.0,"September 16, 2025",opinions_SZ.csv
340,140,Dell XPS 13 Laptop,positive,Would buy again.,5.0,"February 18, 2025",opinions_SZ.csv
341,141,Instant Pot Duo,negative,Terrible experience.,2.0,"September 04, 2025",opinions_SZ.csv
342,142,JBL Flip 6 Speaker,positive,Great quality!,5.0,"May 25, 2025",opinions_SZ.csv
343,143,Oculus Quest 3,positive,Works perfectly.,5.0,"March 30, 2025",opinions_SZ.csv
344,144,Google Pixel 8,negative,Would not recommend.,2.0,"August 10, 2025",opinions_SZ.csv
345,145,Bose SoundLink Flex,positive,Superb experience.,5.0,"August 26, 2025",opinions_SZ.csv
346,146,Sony WH-1000XM5 Headphones,positive,Highly recommend.,4.0,"November 28, 2024",opinions_SZ.csv
347,147,Dyson V15 Vacuum,positive,Exceeded expectations.,4.0,"April 19, 2025",opinions_SZ.csv
348,148,Razer BlackWidow V4,negative,Not worth the price.,2.0,"July 20, 2025",opinions_SZ.csv
349,149,Canon EOS R6 Camera,negative,Would not recommend.,1.0,"January 16, 2025",opinions_SZ.csv
350,150,Sony WH-1000XM5 Headphones,negative,Poor quality.,2.0,"February 04, 2025",opinions_SZ.csv
351,151,Canon EOS R6 Camera,positive,Highly recommend.,5.0,"October 26, 2025",opinions_SZ.csv
352,152,Dyson V15 Vacuum,negative,Not satisfied.,1.0,"September 03, 2025",opinions_SZ.csv
353,153,Nintendo Switch OLED,negative,Terrible experience.,2.0,"July 15, 2025",opinions_SZ.csv
354,154,Samsung Galaxy S23,negative,Stopped working.,2.0,"October 04, 2025",opinions_SZ.csv
355,155,Microsoft Surface Pro 9,negative,Terrible experience.,1.0,"May 29, 2025",opinions_SZ.csv
356,156,Bose SoundLink Flex,positive,Fantastic value.,5.0,"January 07, 2025",opinions_SZ.csv
357,157,Logitech MX Master 3S Mouse,negative,Poor quality.,1.0,"June 24, 2025",opinions_SZ.csv
358,158,JBL Flip 6 Speaker,positive,Fantastic value.,4.0,"January 13, 2025",opinions_SZ.csv
359,159,Instant Pot Duo,negative,Terrible experience.,1.0,"March 19, 2025",opinions_SZ.csv
360,160,Kindle Paperwhite,negative,Very disappointing.,2.0,"August 27, 2025",opinions_SZ.csv
361,161,Nintendo Switch OLED,positive,Excellent product.,5.0,"May 29, 2025",opinions_SZ.csv
362,162,Razer BlackWidow V4,negative,Poor quality.,1.0,"December 20, 2024",opinions_SZ.csv
363,163,Kindle Paperwhite,negative,Poor quality.,2.0,"February 22, 2025",opinions_SZ.csv
364,164,Microsoft Surface Pro 9,positive,Would buy again.,5.0,"February 02, 2025",opinions_SZ.csv
365,165,Razer BlackWidow V4,negative,Bad value.,1.0,"April 16, 2025",opinions_SZ.csv
366,166,Instant Pot Duo,negative,Terrible experience.,1.0,"February 23, 2025",opinions_SZ.csv
367,167,Bose SoundLink Flex,negative,Terrible experience.,2.0,"October 24, 2025",opinions_SZ.csv
368,168,Microsoft Surface Pro 9,negative,Very disappointing.,2.0,"May 16, 2025",opinions_SZ.csv
369,169,Dell XPS 13 Laptop,positive,Great quality!,4.0,"March 26, 2025",opinions_SZ.csv
370,170,Asus ROG Strix Laptop,negative,Poor quality.,1.0,"June 26, 2025",opinions_SZ.csv
371,171,HP Envy 15,negative,Did not meet expectations.,2.0,"August 05, 2025",opinions_SZ.csv
372,172,KitchenAid Stand Mixer,positive,Great quality!,5.0,"December 18, 2024",opinions_SZ.csv
373,173,Fitbit Charge 6,positive,Works perfectly.,4.0,"April 08, 2025",opinions_SZ.csv
374,174,Dell XPS 13 Laptop,negative,Not satisfied.,1.0,"June 17, 2025",opinions_SZ.csv
375,175,Oculus Quest 3,positive,Highly recommend.,4.0,"March 10, 2025",opinions_SZ.csv
376,176,Samsung Galaxy S23,negative,Did not meet expectations.,1.0,"March 21, 2025",opinions_SZ.csv
377,177,Sony WH-1000XM5 Headphones,positive,Very satisfied.,5.0,"November 12, 2025",opinions_SZ.csv
378,178,Samsung Galaxy S23,negative,Did not meet expectations.,2.0,"August 25, 2025",opinions_SZ.csv
379,179,Logitech MX Master 3S Mouse,positive,Fantastic value.,4.0,"May 29, 2025",opinions_SZ.csv
380,180,Instant Pot Duo,negative,Not worth the price.,2.0,"October 23, 2025",opinions_SZ.csv
381,181,JBL Flip 6 Speaker,negative,Did not meet expectations.,2.0,"February 20, 2025",opinions_SZ.csv
382,182,Kindle Paperwhite,negative,Very disappointing.,2.0,"December 02, 2024",opinions_SZ.csv
383,183,Instant Pot Duo,positive,Excellent product.,4.0,"October 07, 2025",opinions_SZ.csv
384,184,Canon EOS R6 Camera,positive,Excellent product.,5.0,"May 30, 2025",opinions_SZ.csv
385,185,HP Envy 15,positive,Excellent product.,4.0,"June 20, 2025",opinions_SZ.csv
386,186,Samsung Galaxy S23,negative,Poor quality.,2.0,"August 16, 2025",opinions_SZ.csv
387,187,Google Pixel 8,positive,Would buy again.,5.0,"April 26, 2025",opinions_SZ.csv
388,188,Canon EOS R6 Camera,positive,Excellent product.,5.0,"June 07, 2025",opinions_SZ.csv
389,189,Asus ROG Strix Laptop,negative,Stopped working.,2.0,"September 23, 2025",opinions_SZ.csv
390,190,Canon EOS R6 Camera,negative,Terrible experience.,1.0,"July 24, 2025",opinions_SZ.csv
391,191,Dyson V15 Vacuum,negative,Not satisfied.,2.0,"October 19, 2025",opinions_SZ.csv
392,192,Google Pixel 8,positive,Great quality!,4.0,"January 23, 2025",opinions_SZ.csv
393,193,Bose SoundLink Flex,negative,Very disappointing.,1.0,"February 04, 2025",opinions_SZ.csv
394,194,Google Pixel 8,negative,Not satisfied.,1.0,"May 16, 2025",opinions_SZ.csv
395,195,HP Envy 15,positive,Great quality!,4.0,"October 14, 2025",opinions_SZ.csv
396,196,HP Envy 15,negative,Stopped working.,1.0,"December 27, 2024",opinions_SZ.csv
397,197,Google Pixel 8,positive,Works perfectly.,4.0,"May 30, 2025",opinions_SZ.csv
398,198,Bose SoundLink Flex,positive,Highly recommend.,4.0,"March 24, 2025",opinions_SZ.csv
399,199,Sony WH-1000XM5 Headphones,positive,Very satisfied.,4.0,"January 09, 2025",opinions_SZ.csv
400,200,Google Pixel 8,positive,Works perfectly.,5.0,"September 04, 2025",opinions_SZ.csv
401,6,Hearts of Iron IV,positive,Absolute masterpiece of map painting. Great soundtrack and atmosphere. Would capitulate France again.,5.0,,opitions_OA.csv
402,29,Hearts of Iron IV,positive,"Absolute masterpiece of map painting. Great soundtrack and atmosphere. Don't look at the DLC price, just get the subscription.",4.0,,opitions_OA.csv
403,83,Hearts of Iron IV,positive,War crimes simulator 10/10. The supply system is actually good now. Artillery only is the way.,4.0,,opitions_OA.csv
404,92,Hearts of Iron IV,positive,"Finally understand geography better than my teacher. Multiplayer is chaotic in the best way possible. Don't look at the DLC price, just get the subscription.",5.0,,opitions_OA.csv
405,130,Hearts of Iron IV,negative,Why is the AI abandoning the Maginot Line?,2.0,,opitions_OA.csv
406,100,Hearts of Iron IV,positive,Hitler capitulated to Poland in 1939. Historical AI is a lie.,5.0,,opitions_OA.csv
407,14,Hearts of Iron IV,positive,"Paid $40 to stare at a map for 5 hours. Would do again. Multiplayer is chaotic in the best way possible. Requires a PhD to play, but worth it.",4.0,,opitions_OA.csv
408,49,Hearts of Iron IV,positive,1000 hours in and I'm just getting started. Multiplayer is chaotic in the best way possible. Just buy it.,5.0,,opitions_OA.csv
409,99,Hearts of Iron IV,positive,1000 hours in and I'm just getting started. Nothing beats the feeling of a perfect encirclement. Highly recommended.,4.0,,opitions_OA.csv
410,122,Hearts of Iron IV,negative,Spreadsheet simulator 2016. The game runs in slow motion past 1943. Refunded.,1.0,,opitions_OA.csv
411,12,Hearts of Iron IV,positive,"Worth every penny if you like history. Kaiserreich is basically a whole new game. Don't look at the DLC price, just get the subscription.",4.0,,opitions_OA.csv
412,153,Hearts of Iron IV,negative,Too complex for its own good. Late game lag is unbearable on high-end PCs. Boring and tedious.,1.0,,opitions_OA.csv
413,16,Hearts of Iron IV,positive,War crimes simulator 10/10. Nothing beats the feeling of a perfect encirclement. Addicting loop.,4.0,,opitions_OA.csv
414,175,Hearts of Iron IV,negative,Too complex for its own good. The tutorial teaches you literally nothing. Boring and tedious.,2.0,,opitions_OA.csv
415,18,Hearts of Iron IV,positive,I have lost my social life to this game. Great soundtrack and atmosphere. Addicting loop.,5.0,,opitions_OA.csv
416,164,Hearts of Iron IV,negative,The AI is absolutely braindead. The peace conferences are completely broken. Go play HOI3 or Darkest Hour instead.,2.0,,opitions_OA.csv
417,48,Hearts of Iron IV,positive,Paid $40 to stare at a map for 5 hours. Would do again. Kaiserreich is basically a whole new game. Better than Civ.,4.0,,opitions_OA.csv
418,7,Hearts of Iron IV,positive,"Absolute masterpiece of map painting. Learning curve is steep, but the payoff is huge. Just buy it.",5.0,,opitions_OA.csv
419,76,Hearts of Iron IV,positive,1000 hours in and I'm just getting started. Building a massive tank division is pure dopamine. Artillery only is the way.,5.0,,opitions_OA.csv
420,197,Hearts of Iron IV,negative,Optimization is non-existent. You have to pay $20 just to get focus trees for minor nations. Fix your game Paradox.,1.0,,opitions_OA.csv
421,102,Hearts of Iron IV,negative,"I want to like this game, but I can't. Navy makes zero sense no matter how many tutorials you watch. I can't support this business model.",2.0,,opitions_OA.csv
422,178,Hearts of Iron IV,negative,Optimization is non-existent. Late game lag is unbearable on high-end PCs. Disappointed.,1.0,,opitions_OA.csv
423,59,Hearts of Iron IV,positive,I have lost my social life to this game. Great soundtrack and atmosphere. Would capitulate France again.,4.0,,opitions_OA.csv
424,106,Hearts of Iron IV,negative,The AI is absolutely braindead. The peace conferences are completely broken. Not recommended for sane people.,2.0,,opitions_OA.csv
425,146,Hearts of Iron IV,negative,Optimization is non-existent. Late game lag is unbearable on high-end PCs. Not recommended for sane people.,2.0,,opitions_OA.csv
426,41,Hearts of Iron IV,positive,I have lost my social life to this game. Playing as minor nations is a great challenge. Artillery only is the way.,5.0,,opitions_OA.csv
427,3,Hearts of Iron IV,positive,"Best grand strategy game ever made. Great soundtrack and atmosphere. Don't look at the DLC price, just get the subscription.",4.0,,opitions_OA.csv
428,98,Hearts of Iron IV,positive,Paid $40 to stare at a map for 5 hours. Would do again. Kaiserreich is basically a whole new game. Better than Civ.,5.0,,opitions_OA.csv
429,74,Hearts of Iron IV,positive,I have lost my social life to this game. I still don't understand the navy but the green bubbles make me happy. Addicting loop.,4.0,,opitions_OA.csv
430,196,Hearts of Iron IV,negative,The AI is absolutely braindead. The game runs in slow motion past 1943. I can't support this business model.,2.0,,opitions_OA.csv
431,103,Hearts of Iron IV,negative,Too complex for its own good. They hide essential mechanics behind paywalls. It's just a map coloring book that costs too much.,2.0,,opitions_OA.csv
432,149,Hearts of Iron IV,negative,Spreadsheet simulator 2016. Navy makes zero sense no matter how many tutorials you watch. Fix your game Paradox.,2.0,,opitions_OA.csv
433,104,Hearts of Iron IV,negative,Too complex for its own good. They hide essential mechanics behind paywalls. Waste of time and money.,1.0,,opitions_OA.csv
434,10,Hearts of Iron IV,positive,"Game crashed, opened it again immediately.",4.0,,opitions_OA.csv
435,156,Hearts of Iron IV,negative,Laggy mess. Late game lag is unbearable on high-end PCs. Go play HOI3 or Darkest Hour instead.,2.0,,opitions_OA.csv
436,62,Hearts of Iron IV,positive,The modding community saves this game. Playing as minor nations is a great challenge. Artillery only is the way.,4.0,,opitions_OA.csv
437,17,Hearts of Iron IV,positive,Absolute masterpiece of map painting. The alternate history paths are hilarious and fun. Better than Civ.,4.0,,opitions_OA.csv
438,36,Hearts of Iron IV,positive,Finally understand geography better than my teacher. Great soundtrack and atmosphere. Just buy it.,4.0,,opitions_OA.csv
439,25,Hearts of Iron IV,positive,Best grand strategy game ever made. The alternate history paths are hilarious and fun. Just buy it.,4.0,,opitions_OA.csv
440,43,Hearts of Iron IV,positive,"Paid $40 to stare at a map for 5 hours. Would do again. Learning curve is steep, but the payoff is huge. Requires a PhD to play, but worth it.",4.0,,opitions_OA.csv
441,39,Hearts of Iron IV,positive,I have lost my social life to this game. Playing as minor nations is a great challenge. Highly recommended.,4.0,,opitions_OA.csv
442,111,Hearts of Iron IV,negative,The AI is absolutely braindead. The peace conferences are completely broken. I can't support this business model.,2.0,,opitions_OA.csv
443,158,Hearts of Iron IV,negative,"I want to like this game, but I can't. Battle plans never work, units just shuffle around aimlessly. Fix your game Paradox.",1.0,,opitions_OA.csv
444,70,Hearts of Iron IV,positive,My wife left me but I have 2000 soft attack heavy tanks.,4.0,,opitions_OA.csv
445,137,Hearts of Iron IV,negative,Good game ruined by greed. The tutorial teaches you literally nothing. Wait for a 90% sale.,1.0,,opitions_OA.csv
446,141,Hearts of Iron IV,negative,Optimization is non-existent. The peace conferences are completely broken. Waste of time and money.,2.0,,opitions_OA.csv
447,132,Hearts of Iron IV,negative,Do not buy this unless you have $300 for DLCs. The tutorial teaches you literally nothing. Fix your game Paradox.,1.0,,opitions_OA.csv
448,161,Hearts of Iron IV,negative,Do not buy this unless you have $300 for DLCs. The peace conferences are completely broken. Boring and tedious.,2.0,,opitions_OA.csv
449,15,Hearts of Iron IV,positive,"Finally understand geography better than my teacher. Playing as minor nations is a great challenge. Don't look at the DLC price, just get the subscription.",4.0,,opitions_OA.csv
450,105,Hearts of Iron IV,negative,"I want to like this game, but I can't. The tutorial teaches you literally nothing. Waste of time and money.",1.0,,opitions_OA.csv
451,42,Hearts of Iron IV,positive,Complex but incredibly rewarding. I still don't understand the navy but the green bubbles make me happy. Would capitulate France again.,5.0,,opitions_OA.csv
452,163,Hearts of Iron IV,negative,Paradox DLC policy is a joke. Navy makes zero sense no matter how many tutorials you watch. Not recommended for sane people.,2.0,,opitions_OA.csv
453,95,Hearts of Iron IV,positive,Complex but incredibly rewarding. Building a massive tank division is pure dopamine. Highly recommended.,4.0,,opitions_OA.csv
454,97,Hearts of Iron IV,positive,I have lost my social life to this game. Building a massive tank division is pure dopamine. Highly recommended.,5.0,,opitions_OA.csv
455,23,Hearts of Iron IV,positive,Paid $40 to stare at a map for 5 hours. Would do again. Building a massive tank division is pure dopamine. Better than Civ.,5.0,,opitions_OA.csv
456,110,Hearts of Iron IV,negative,"Bought the game for $40, need $200 more to actually play it.",2.0,,opitions_OA.csv
457,87,Hearts of Iron IV,positive,Absolute masterpiece of map painting. Kaiserreich is basically a whole new game. Would capitulate France again.,4.0,,opitions_OA.csv
458,51,Hearts of Iron IV,positive,Finally understand geography better than my teacher. Multiplayer is chaotic in the best way possible. Artillery only is the way.,5.0,,opitions_OA.csv
459,80,Hearts of Iron IV,positive,"Game crashed, opened it again immediately.",5.0,,opitions_OA.csv
460,200,Hearts of Iron IV,negative,I prefer having a life.,2.0,,opitions_OA.csv
